clip_id,duration_sec,tempo,beat_count,beat_rate,beat_interval_mean,beat_interval_std,rhythm_regularity,onset_rate,rms_energy_mean,rms_energy_std,rms_energy_range,rms_energy_slope,loudness_db_mean,loudness_db_std,loudness_db_range,loudness_db_p10,loudness_db_p90,quiet_fraction,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_slope,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,onset_strength_mean,onset_strength_std,mode_major,mode_confidence,key_pitch_class,major_key_correlation,minor_key_correlation,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
clip_011,30.003537414965987,103.359375,50.0,1.666470166783055,0.5819204960895923,0.014001430499846252,0.9765045891498256,4.4661400469785875,0.29111039638519287,0.12866373360157013,0.6260287761688232,-1.100933080816697e-05,-11.724784851074219,4.467259883880615,24.43927764892578,-17.746171951293945,-6.403968334197998,0.0,0.061455437016441,0.045743269009414604,2967.898983997947,1327.854339913099,-0.04923193368156598,3379.38341895403,969.9657307915486,6324.8806969294,2708.760865548646,19.773033926953413,10.231018518360312,1.2414361238479614,1.328101396560669,0.0,0.212449824895925,11.0,0.4370731536139888,0.6495229785099138,0.4683874845504761,0.4830237627029419,0.5055880546569824,0.43036216497421265,0.4795668125152588,0.41641342639923096,0.45183658599853516,0.3737155795097351,0.40390732884407043,0.4965699017047882,0.48246484994888306,0.5919471979141235,-78.55392456054688,138.4518280029297,-18.10108757019043,40.77614974975586,-11.871068000793457,18.427574157714844,-12.395578384399414,11.82793140411377,-2.7987558841705322,2.3526978492736816,3.7206010818481445,4.4880290031433105,-0.9593095779418945,80.0435791015625,36.96120834350586,21.117565155029297,31.43059539794922,15.116072654724121,21.335315704345703,17.720853805541992,12.662365913391113,9.850072860717773,11.76959228515625,11.648438453674316,10.329099655151367,7.4235968589782715
clip_012,29.92907029478458,120.18531976744185,56.0,1.871090529990787,0.4956404864976293,0.037498133914632935,0.9296653206521849,4.443840008728119,0.1739237755537033,0.036361124366521835,0.2657986581325531,6.334641709272566e-06,-15.413087844848633,2.0700719356536865,20.242008209228516,-17.887781143188477,-13.137408256530762,0.0,0.029562986387218774,0.02517067364282143,1873.789703449197,1312.9622827483952,-0.26045977647749496,3137.442311847128,1443.9701246420648,4209.540746672566,3902.6538879642717,21.073765611408025,7.5769434503164845,0.9436010718345642,0.8026597499847412,0.0,0.15164725972422793,9.0,0.48310914968506197,0.6347564094092899,0.5619454979896545,0.3859412670135498,0.3231821358203888,0.3681260049343109,0.5601825714111328,0.5400649905204773,0.40930238366127014,0.49755215644836426,0.5140363574028015,0.5782501697540283,0.540983259677887,0.5162800550460815,-218.3816375732422,187.0381317138672,32.18424987792969,3.8326637744903564,7.946383953094482,21.9977970123291,-14.92686653137207,29.260915756225586,-3.993361711502075,2.6566600799560547,16.363910675048828,1.5190037488937378,-5.227968692779541,65.6442642211914,46.994415283203125,18.69034194946289,19.19952392578125,15.407273292541504,14.704822540283203,20.476152420043945,16.98105812072754,17.148889541625977,10.850326538085938,10.594630241394043,9.062575340270996,12.21540641784668
clip_013,29.92907029478458,178.20581896551724,90.0,3.0071097803423363,0.33225407016739283,0.010799742854431568,0.9685188082904518,6.715878509431217,0.40367862582206726,0.08200857043266296,0.510540783405304,-5.172437610295376e-06,-8.068354606628418,1.850705862045288,12.363136291503906,-10.345465660095215,-5.967144012451172,0.0,0.027717442360841737,0.01655960967666695,1909.8777178947657,978.1383226090695,-0.11868843964509009,3130.52816985266,769.0591219339312,3792.5166068657873,2606.278536739854,16.663165775769553,5.399652566608045,1.322450876235962,1.2637149095535278,0.0,0.09951235016689569,10.0,0.336241042187483,0.4357533923543787,0.6232935786247253,0.5608986616134644,0.36775726079940796,0.31970059871673584,0.2714534103870392,0.4042063057422638,0.2536982595920563,0.24267147481441498,0.31655848026275635,0.34141018986701965,0.45490363240242004,0.45926862955093384,-110.1147689819336,155.8577423095703,11.981104850769043,58.64437484741211,7.123376369476318,15.450592994689941,-11.054293632507324,-4.6267008781433105,-3.8451054096221924,-4.69935417175293,-2.8276584148406982,5.895051956176758,1.54804527759552,46.92595291137695,31.61042594909668,21.744291305541992,17.527193069458008,14.19420337677002,13.304954528808594,10.298951148986816,10.002373695373535,8.70716667175293,8.50931167602539,8.811148643493652,9.510418891906738,10.016162872314453
clip_014,29.92907029478458,95.703125,46.0,1.5369672210638607,0.631840765936004,0.007926926929521365,0.9876096792352603,5.011849633903894,0.3715953826904297,0.10969186574220657,0.5407122373580933,7.508979058255278e-06,-8.984539031982422,2.6209771633148193,13.780448913574219,-12.368080139160156,-5.454298496246338,0.0,0.025243269370636152,0.012814013110926564,1497.0487589074487,912.1020842422142,-0.029641053910952474,2479.0525469129234,954.1418797659956,2849.566115326804,2514.0677483140084,17.116552895711077,6.227875814077277,1.4861657619476318,2.0872206687927246,1.0,0.2347811867377086,1.0,0.6667655593818432,0.43198437264413464,0.4088284373283386,0.560206949710846,0.3363749384880066,0.27153992652893066,0.2741061747074127,0.360668420791626,0.32535094022750854,0.3981194794178009,0.47905561327934265,0.4049683213233948,0.38863715529441833,0.3473224341869354,-134.17913818359375,183.5352783203125,16.77560043334961,40.774253845214844,2.7544026374816895,13.513065338134766,-8.408632278442383,-1.6932194232940674,-3.497154474258423,-4.990988731384277,-5.450823783874512,-3.2207274436950684,-3.631370782852173,73.35572814941406,37.09158706665039,27.971576690673828,22.067943572998047,19.383071899414062,13.453783988952637,10.724776268005371,10.339241981506348,9.50502872467041,9.058182716369629,7.789680480957031,6.981893062591553,6.719775199890137
clip_015,30.00018140589569,147.65625,66.0,2.199986696981424,0.373662654805512,0.03333264774007548,0.918100657350113,3.0999812548374615,0.09468821436166763,0.0995771586894989,0.49881425499916077,5.793132681338213e-05,-25.876102447509766,11.58001708984375,80.0,-45.92416763305664,-13.332756042480469,0.11179883945841393,0.01702580996131528,0.01125084852758094,850.0167138326675,562.7273486744958,-0.21380738793158854,1519.4107655698124,788.4733314097213,1406.6637829424565,1580.5765342551983,17.595869618106345,7.626960908498958,0.8372315764427185,1.307709813117981,1.0,0.02707225010427866,7.0,0.4170742274778916,0.3900019773736129,0.5707889795303345,0.4078552722930908,0.38703396916389465,0.36321961879730225,0.347467839717865,0.3498164117336273,0.47011855244636536,0.5332318544387817,0.49954643845558167,0.4723362326622009,0.4181186854839325,0.5103999376296997,-357.72222900390625,137.90121459960938,49.674705505371094,35.39704895019531,21.9663143157959,13.164504051208496,3.2766361236572266,-2.612488269805908,-1.996809482574463,-7.932086944580078,-8.588091850280762,-8.226872444152832,-7.012143611907959,80.19440460205078,51.31916809082031,35.88880157470703,16.937522888183594,11.998796463012695,10.787312507629395,9.344497680664062,9.066261291503906,9.590195655822754,10.48121452331543,10.927774429321289,9.515118598937988,8.17170238494873
clip_016,30.000453514739228,112.34714673913044,53.0,1.7666399600913063,0.545222396650968,0.013842665271236574,0.9752396166134187,2.7332920137261723,0.267011821269989,0.09353989362716675,0.4680182933807373,-1.755966158671916e-05,-12.711015701293945,6.039991855621338,39.08341979980469,-20.171796798706055,-9.609747886657715,0.00038684719535783365,0.011364580814796904,0.016855551940097552,471.46550678250435,425.5599394575208,0.0866721664954539,754.9811595836501,357.39986013637093,786.9323659634913,806.5465715193865,20.45080777166137,6.627899106053943,0.8064615726470947,1.4245213270187378,0.0,0.2121506931215575,9.0,0.2550302292787084,0.4671809224002659,0.7880604863166809,0.7116963863372803,0.6160541772842407,0.6058987379074097,0.6537206768989563,0.5574696063995361,0.42283523082733154,0.4551217555999756,0.5568286776542664,0.6830848455429077,0.6356566548347473,0.6844751238822937,-321.0509948730469,167.98007202148438,45.75089645385742,23.302377700805664,38.72187042236328,35.690853118896484,18.334423065185547,6.286853313446045,7.153210163116455,9.897122383117676,10.704614639282227,7.54619026184082,-0.5753098130226135,72.33643341064453,48.34713363647461,43.644004821777344,40.40274429321289,19.200956344604492,15.571573257446289,15.597393989562988,13.056013107299805,9.892321586608887,7.8749613761901855,9.242522239685059,7.5941901206970215,8.667585372924805
clip_017,29.92907029478458,56.17357336956522,26.0,0.8687206032100082,1.0546503401360545,0.07635658868425473,0.9324879567591173,2.0381521844542503,0.02256106585264206,0.04547276720404625,0.43981215357780457,3.227723812881646e-05,-43.8609733581543,13.78895378112793,69.11457824707031,-61.26034164428711,-25.038721084594727,0.5089216446858029,0.06875143946373158,0.052717273244144845,2657.1916694005718,1447.4816737298372,-1.319012803605311,2830.035733867112,975.5629481463931,5114.971009958059,2921.2408843580224,19.287486673651767,7.565961268449811,0.6418101191520691,1.013785481452942,1.0,0.029037418342733434,7.0,0.4912798992940106,0.4622424809512772,0.4618169069290161,0.3731038570404053,0.43773353099823,0.298094779253006,0.2685166001319885,0.27951130270957947,0.30967238545417786,0.45708632469177246,0.37387391924858093,0.3917185068130493,0.4906163513660431,0.48154497146606445,-425.2559509277344,70.4835205078125,15.674039840698242,12.290460586547852,10.702537536621094,3.9164814949035645,8.332549095153809,10.051610946655273,1.1180402040481567,-8.08416748046875,-4.308247089385986,0.13232308626174927,-4.78633975982666,59.724693298339844,52.3100700378418,23.772342681884766,15.8134183883667,12.61412239074707,12.186576843261719,10.997990608215332,11.777013778686523,12.253249168395996,13.707043647766113,13.296470642089844,12.1121826171875,9.817030906677246
clip_018,29.92907029478458,139.6748310810811,69.0,2.3054508315957913,0.42854475123382685,0.005167377568771372,0.9880856973425264,3.174171434805799,0.0650462657213211,0.0686701238155365,0.31556689739227295,2.9725574326316285e-06,-27.078401565551758,7.118659496307373,31.40406036376953,-35.46173095703125,-14.772405624389648,0.0,0.01704249296935609,0.0063793658586864055,713.5480628731782,176.2071332767805,0.0021315427986796556,1182.7923065441216,259.4118409366566,1264.1443600295772,454.90977673243697,17.84901299743601,6.352698850519144,0.8273871541023254,1.0515600442886353,1.0,0.07922640923398105,8.0,0.5276693810878132,0.4484429718538322,0.49215322732925415,0.5409755706787109,0.5048353672027588,0.5705003142356873,0.49747827649116516,0.35886189341545105,0.31322479248046875,0.4778920114040375,0.511803388595581,0.36296916007995605,0.2894434332847595,0.3086566925048828,-355.23773193359375,183.31040954589844,32.79779052734375,2.151860237121582,29.169050216674805,16.096036911010742,-5.0339226722717285,1.7967052459716797,6.4476094245910645,-2.64697265625,-4.375752925872803,0.20466628670692444,0.45962631702423096,36.57421875,26.864042282104492,12.553871154785156,12.872106552124023,10.105839729309082,9.158526420593262,7.270167827606201,7.489379405975342,6.602983474731445,6.7438483238220215,6.588452339172363,5.922524452209473,6.79048490524292
clip_019,30.002539682539684,129.19921875,40.0,1.3332204681085198,0.46499447642304786,0.0025608410586230672,0.9945229131979159,8.13264485546197,0.275328129529953,0.09040594100952148,0.40656447410583496,7.029792034064612e-05,-11.725459098815918,3.118757486343384,16.982715606689453,-16.36299705505371,-7.90874719619751,0.0,0.03697979630077369,0.029236064713957566,2628.413070894574,1226.9189049151184,-0.23921256222406115,3546.6310280321236,803.3712773852361,5808.450344535783,2950.376158994538,18.9923570615107,9.62867892968235,1.6545554399490356,2.34981632232666,1.0,0.15123764742104945,11.0,0.5439751800103741,0.3927375325893247,0.5739297866821289,0.5460755228996277,0.4743881821632385,0.5398145914077759,0.6125984787940979,0.5202305316925049,0.5425200462341309,0.4450642466545105,0.41383564472198486,0.45097556710243225,0.5188460946083069,0.6116016507148743,-114.07785034179688,136.6251983642578,-6.982827663421631,43.71236038208008,-12.779104232788086,27.701345443725586,-0.17740891873836517,15.4928617477417,-8.091692924499512,10.6111421585083,-1.1500959396362305,6.916670799255371,-2.1610660552978516,60.480838775634766,33.20722961425781,21.708351135253906,17.896156311035156,13.653993606567383,12.049057960510254,12.769449234008789,10.784473419189453,9.68360424041748,10.455081939697266,10.358284950256348,9.328753471374512,6.726460933685303
clip_020,30.003537414965987,89.10290948275862,45.0,1.4998231501047496,0.6617687074829932,0.042224695423704585,0.9400211774011458,6.66588066713222,0.23857298493385315,0.13031919300556183,0.5712006688117981,-5.4001966300040174e-05,-13.754858016967773,4.8752007484436035,27.817672729492188,-20.16044807434082,-6.6741943359375,0.0,0.06451319209381044,0.05192199075083054,3105.282393684562,1452.1038840512645,0.12039615516734392,3457.377636470418,784.9951971166987,6400.192762481866,2657.07944278335,18.86178358173325,9.722670994128961,1.4307239055633545,1.793668270111084,0.0,0.053385278885473286,7.0,0.3612979311077999,0.4146832099932732,0.63895183801651,0.5554026365280151,0.5866966843605042,0.47714126110076904,0.4126584231853485,0.42625290155410767,0.41199350357055664,0.5335643887519836,0.44710734486579895,0.5455718636512756,0.5977210402488708,0.5278128385543823,-99.68853759765625,123.87152099609375,-33.23014831542969,38.6119384765625,-13.466081619262695,11.413565635681152,-6.240009784698486,4.796716690063477,-5.428393363952637,-0.12789058685302734,-6.822638034820557,-2.6872949600219727,-6.818416118621826,64.05176544189453,34.81282424926758,19.11882209777832,18.76171112060547,17.35393524169922,16.715394973754883,16.226747512817383,11.408374786376953,12.90323257446289,13.66801929473877,10.654108047485352,10.67644214630127,10.230109214782715
