user_id,session_id,clip_id,trial_index,rest_start_time,rest_end_time,clip_start_time,clip_end_time,preference,arousal,valence,mood,familiarity,notes
pau,self_20260601_210739,clip_182,19,2026-06-01T21:25:23.176,2026-06-01T21:25:43.181,2026-06-01T21:25:45.317,2026-06-01T21:26:15.328,,,2,neutral,2,
pau,self_20260601_210739,clip_181,20,2026-06-01T21:26:22.611,2026-06-01T21:26:42.622,2026-06-01T21:26:44.742,2026-06-01T21:27:14.798,,,2,neutral,1,
pau,self_20260601_210739,clip_180,21,2026-06-01T21:27:21.939,2026-06-01T21:27:42.074,2026-06-01T21:27:44.196,2026-06-01T21:28:14.217,,,2,neutral,1,
pau,self_20260601_210739,clip_179,22,2026-06-01T21:28:20.237,2026-06-01T21:28:40.272,2026-06-01T21:28:42.352,2026-06-01T21:29:12.461,,,2,neutral,1,
pau,self_20260601_210739,clip_178,23,2026-06-01T21:29:18.905,2026-06-01T21:29:39.023,2026-06-01T21:29:41.150,2026-06-01T21:30:11.151,,,1,negative,1,
pau,self_20260601_210739,clip_177,24,2026-06-01T21:30:24.351,2026-06-01T21:30:44.446,2026-06-01T21:30:46.574,2026-06-01T21:31:16.584,,,2,neutral,1,
pau,self_20260601_210739,clip_176,25,2026-06-01T21:31:21.082,2026-06-01T21:31:41.207,2026-06-01T21:31:43.344,2026-06-01T21:32:13.350,,,2,neutral,1,
pau,self_20260601_210739,clip_175,26,2026-06-01T21:32:18.742,2026-06-01T21:32:38.764,2026-06-01T21:32:40.901,2026-06-01T21:33:10.925,,,2,neutral,1,
pau,self_20260601_210739,clip_174,27,2026-06-01T21:33:17.524,2026-06-01T21:33:37.641,2026-06-01T21:33:39.766,2026-06-01T21:34:09.777,,,2,neutral,1,
pau,self_20260601_210739,clip_173,28,2026-06-01T21:34:15.175,2026-06-01T21:34:35.180,2026-06-01T21:34:37.322,2026-06-01T21:35:07.341,,,3,positive,1,
pau,self_20260601_210739,clip_172,29,2026-06-01T21:35:14.182,2026-06-01T21:35:34.284,2026-06-01T21:35:36.413,2026-06-01T21:36:06.414,,,1,negative,1,
pau,self_20260601_210739,clip_171,30,2026-06-01T21:36:11.586,2026-06-01T21:36:31.591,2026-06-01T21:36:33.711,2026-06-01T21:37:03.723,,,2,neutral,1,
pau,self_20260601_210739,clip_170,31,2026-06-01T21:37:08.933,2026-06-01T21:37:28.941,2026-06-01T21:37:31.058,2026-06-01T21:38:01.152,,,1,negative,5,
pau,self_20260601_210739,clip_169,32,2026-06-01T21:38:14.011,2026-06-01T21:38:34.016,2026-06-01T21:38:36.156,2026-06-01T21:39:06.169,,,3,positive,2,
pau,self_20260601_210739,clip_168,33,2026-06-01T21:39:15.042,2026-06-01T21:39:35.062,2026-06-01T21:39:37.194,2026-06-01T21:40:07.208,,,3,positive,2,
pau,self_20260601_210739,clip_167,34,2026-06-01T21:40:15.610,2026-06-01T21:40:35.613,2026-06-01T21:40:37.747,2026-06-01T21:41:07.753,,,3,positive,3,
pau,self_20260601_210739,clip_166,35,2026-06-01T21:41:14.882,2026-06-01T21:41:34.907,2026-06-01T21:41:37.025,2026-06-01T21:42:07.044,,,2,neutral,2,
pau,self_20260601_210739,clip_165,36,2026-06-01T21:42:16.488,2026-06-01T21:42:36.556,2026-06-01T21:42:38.687,2026-06-01T21:43:08.704,,,1,negative,4,
pau,self_20260601_210739,clip_164,37,2026-06-01T21:43:16.463,2026-06-01T21:43:36.471,2026-06-01T21:43:38.600,2026-06-01T21:44:08.617,,,2,neutral,2,
pau,self_20260601_210739,clip_163,38,2026-06-01T21:44:17.315,2026-06-01T21:44:37.409,2026-06-01T21:44:39.531,2026-06-01T21:45:09.551,,,1,negative,3,
pau,self_20260601_210739,clip_162,39,2026-06-01T21:45:18.101,2026-06-01T21:45:38.211,2026-06-01T21:45:40.333,2026-06-01T21:46:10.333,,,1,negative,5,
pau,self_20260601_210739,clip_161,40,2026-06-01T21:46:16.835,2026-06-01T21:46:36.850,2026-06-01T21:46:38.987,2026-06-01T21:47:09.000,,,3,positive,5,
pau,self_20260601_210739,clip_160,41,2026-06-01T21:47:21.259,2026-06-01T21:47:41.387,2026-06-01T21:47:43.516,2026-06-01T21:48:13.528,,,1,negative,4,
pau,self_20260601_210739,clip_159,42,2026-06-01T21:48:21.310,2026-06-01T21:48:41.318,2026-06-01T21:48:43.459,2026-06-01T21:49:13.470,,,2,neutral,1,
pau,self_20260601_210739,clip_158,43,2026-06-01T21:49:21.200,2026-06-01T21:49:41.281,2026-06-01T21:49:43.396,2026-06-01T21:50:13.415,,,2,neutral,1,
pau,self_20260601_210739,clip_157,44,2026-06-01T21:50:20.527,2026-06-01T21:50:40.602,2026-06-01T21:50:42.720,2026-06-01T21:51:12.724,,,2,neutral,1,
pau,self_20260601_210739,clip_156,45,2026-06-01T21:51:19.536,2026-06-01T21:51:39.614,2026-06-01T21:51:41.737,2026-06-01T21:52:11.759,,,2,neutral,1,
pau,self_20260601_210739,clip_155,46,2026-06-01T21:52:17.370,2026-06-01T21:52:37.375,2026-06-01T21:52:39.501,2026-06-01T21:53:09.509,,,2,neutral,1,
pau,self_20260601_210739,clip_154,47,2026-06-01T21:53:15.793,2026-06-01T21:53:35.879,2026-06-01T21:53:37.998,2026-06-01T21:54:08.009,,,2,neutral,1,
pau,self_20260601_210739,clip_153,48,2026-06-01T21:54:20.210,2026-06-01T21:54:40.344,2026-06-01T21:54:42.542,2026-06-01T21:55:12.542,,,1,negative,1,
pau,self_20260601_210739,clip_152,49,2026-06-01T21:55:17.438,2026-06-01T21:55:37.448,2026-06-01T21:55:39.614,2026-06-01T21:56:09.620,,,2,neutral,1,
pau,self_20260601_210739,clip_151,50,2026-06-01T21:56:21.014,2026-06-01T21:56:41.130,2026-06-01T21:56:43.258,2026-06-01T21:57:13.268,,,2,neutral,1,
pau,self_20260601_210739,clip_150,51,2026-06-01T21:57:19.314,2026-06-01T21:57:39.413,2026-06-01T21:57:41.542,2026-06-01T21:58:11.560,,,3,positive,5,
pau,self_20260601_210739,clip_149,52,2026-06-01T21:58:18.620,2026-06-01T21:58:38.728,2026-06-01T21:58:40.855,2026-06-01T21:59:10.876,,,1,negative,5,
pau,self_20260601_210739,clip_148,53,2026-06-01T21:59:19.959,2026-06-01T21:59:40.007,2026-06-01T21:59:42.133,2026-06-01T22:00:12.152,,,2,neutral,1,
pau,self_20260601_210739,clip_147,54,2026-06-01T22:00:21.280,2026-06-01T22:00:41.292,2026-06-01T22:00:43.417,2026-06-01T22:01:13.422,,,2,neutral,1,
pau,self_20260601_210739,clip_146,55,2026-06-01T22:01:19.525,2026-06-01T22:01:39.637,2026-06-01T22:01:41.763,2026-06-01T22:02:11.780,,,3,positive,5,
pau,self_20260601_210739,clip_145,56,2026-06-01T22:02:19.709,2026-06-01T22:02:39.805,2026-06-01T22:02:41.935,2026-06-01T22:03:12.043,,,3,positive,5,
pau,self_20260601_210739,clip_144,57,2026-06-01T22:03:18.908,2026-06-01T22:03:38.919,2026-06-01T22:03:41.042,2026-06-01T22:04:11.050,,,2,neutral,5,
pau,self_20260601_210739,clip_143,58,2026-06-01T22:04:19.206,2026-06-01T22:04:39.310,2026-06-01T22:04:41.436,2026-06-01T22:05:11.450,,,2,neutral,2,
pau,self_20260601_210739,clip_142,59,2026-06-01T22:05:23.936,2026-06-01T22:05:43.940,2026-06-01T22:05:46.064,2026-06-01T22:06:16.136,,,3,positive,4,
pau,self_20260601_210739,clip_141,60,2026-06-01T22:06:24.113,2026-06-01T22:06:44.118,2026-06-01T22:06:46.280,2026-06-01T22:07:16.283,,,3,positive,5,
pau,self_20260601_210739,clip_140,61,2026-06-01T22:07:23.818,2026-06-01T22:07:43.961,2026-06-01T22:07:46.145,2026-06-01T22:08:16.149,,,2,neutral,2,
pau,self_20260601_210739,clip_139,62,2026-06-01T22:08:24.082,2026-06-01T22:08:44.243,2026-06-01T22:08:46.426,2026-06-01T22:09:16.428,,,2,neutral,3,
pau,self_20260601_210739,clip_138,63,2026-06-01T22:09:25.718,2026-06-01T22:09:45.855,2026-06-01T22:09:48.016,2026-06-01T22:10:18.016,,,3,positive,5,
pau,self_20260601_210739,clip_137,64,2026-06-01T22:10:26.260,2026-06-01T22:10:46.276,2026-06-01T22:10:48.460,2026-06-01T22:11:18.465,,,3,positive,5,
pau,self_20260601_210739,clip_136,65,2026-06-01T22:11:26.922,2026-06-01T22:11:47.009,2026-06-01T22:11:49.194,2026-06-01T22:12:19.481,,,3,positive,5,
pau,self_20260601_210739,clip_135,66,2026-06-01T22:12:29.510,2026-06-01T22:12:49.513,2026-06-01T22:12:51.674,2026-06-01T22:13:21.692,,,3,positive,5,
pau,self_20260601_210739,clip_134,67,2026-06-01T22:13:29.280,2026-06-01T22:13:49.281,2026-06-01T22:13:51.434,2026-06-01T22:14:21.507,,,3,positive,4,
pau,self_20260601_210739,clip_133,68,2026-06-01T22:14:33.793,2026-06-01T22:14:53.894,2026-06-01T22:14:56.063,2026-06-01T22:15:26.197,,,2,neutral,3,
pau,self_20260601_210739,clip_132,69,2026-06-01T22:15:34.169,2026-06-01T22:15:54.281,2026-06-01T22:15:56.450,2026-06-01T22:16:26.451,,,2,neutral,2,
pau,self_20260601_210739,clip_131,70,2026-06-01T22:16:34.507,2026-06-01T22:16:54.597,2026-06-01T22:16:56.772,2026-06-01T22:17:26.876,,,3,positive,5,
pau,self_20260601_210739,clip_130,71,2026-06-01T22:17:34.683,2026-06-01T22:17:54.806,2026-06-01T22:17:56.967,2026-06-01T22:18:26.970,,,3,positive,5,
pau,self_20260601_210739,clip_129,72,2026-06-01T22:18:34.935,2026-06-01T22:18:55.019,2026-06-01T22:18:57.183,2026-06-01T22:19:27.322,,,3,positive,5,
pau,self_20260601_210739,clip_128,73,2026-06-01T22:19:35.068,2026-06-01T22:19:55.233,2026-06-01T22:19:57.412,2026-06-01T22:20:27.436,,,3,positive,5,
pau,self_20260601_210739,clip_127,74,2026-06-01T22:20:35.992,2026-06-01T22:20:56.138,2026-06-01T22:20:58.312,2026-06-01T22:21:28.448,,,3,positive,5,
pau,self_20260601_210739,clip_126,75,2026-06-01T22:21:37.479,2026-06-01T22:21:57.604,2026-06-01T22:21:59.776,2026-06-01T22:22:29.881,,,3,positive,5,
pau,self_20260601_210739,clip_125,76,2026-06-01T22:22:37.648,2026-06-01T22:22:57.649,2026-06-01T22:22:59.837,2026-06-01T22:23:29.910,,,3,positive,5,
pau,self_20260601_210739,clip_124,77,2026-06-01T22:23:37.431,2026-06-01T22:23:57.444,2026-06-01T22:23:59.614,2026-06-01T22:24:29.690,,,3,positive,5,
pau,self_20260601_210739,clip_123,78,2026-06-01T22:24:37.107,2026-06-01T22:24:57.122,2026-06-01T22:24:59.288,2026-06-01T22:25:29.298,,,3,positive,5,
pau,self_20260601_210739,clip_122,79,2026-06-01T22:25:38.432,2026-06-01T22:25:58.449,2026-06-01T22:26:00.617,2026-06-01T22:26:30.696,,,3,positive,5,
pau,self_20260601_210739,clip_121,80,2026-06-01T22:26:40.514,2026-06-01T22:27:00.526,2026-06-01T22:27:02.685,2026-06-01T22:27:32.734,,,3,positive,5,
