clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_181,Gang Signs (feat. ScHoolboy Q),Freddie Gibbs,Gang Signs (feat. ScHoolboy Q) - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9c/cd/5f/9ccd5fcd-4dc2-605a-fdba-e091594f3456/mzaf_13830450201555714616.plus.aac.p.m4a,1549548181,medium,negative,tense,Gang Signs,Freddie Gibbs,best_score,75.0
clip_184,Glue,Bicep,Bicep,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7c/9c/f6/7c9cf6b3-424a-3cce-96c3-c192b2f6e566/mzaf_4559815962369019993.plus.aac.p.m4a,1240586502,medium,positive,relaxed,Glue,Bicep,best_score,102.0
clip_185,Kerala,Bonobo,Migration,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7b/50/f2/7b50f2d2-4ead-9f1c-986f-a780d26a9d12/mzaf_3026587138333977214.plus.aac.p.m4a,1169246072,medium,positive,relaxed,Kerala,Bonobo,best_score,102.0
clip_186,Atlas,Lane 8,Little by Little,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/63/51/01635120-c956-6906-54c0-0866f8913689/mzaf_15334282776476339653.plus.aac.p.m4a,1495406711,medium,positive,relaxed,Atlas,Lane 8,best_score,102.0
clip_191,A Walk,Tycho,Dive,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fc/42/ed/fc42ed54-f3c4-f5a0-f5be-43c9b3fb2215/mzaf_1338879779032740875.plus.aac.p.m4a,679251628,medium,positive,relaxed,A Walk,Tycho,best_score,102.0
clip_192,Cirrus,Bonobo,The North Borders,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0a/7b/23/0a7b2301-138d-163a-8de8-79c51be47842/mzaf_13157584990167779773.plus.aac.p.m4a,611171963,medium,positive,relaxed,Cirrus,Bonobo,best_score,102.0
clip_193,Two Thousand and Seventeen,Four Tet,New Energy,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/11/12/50/111250a0-ca7d-8ab2-461c-f772f8c316ec/mzaf_1936462126950328626.plus.aac.p.m4a,1288518126,medium,positive,relaxed,Two Thousand and Seventeen,Four Tet,best_score,102.0
clip_194,Open Eye Signal (Remaster 2023),Jon Hopkins,Immunity,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d3/90/9e/d3909e01-1968-f45e-4432-6cfe80cb9b45/mzaf_2577751705709472939.plus.aac.p.m4a,1688995997,high,positive,excited,Open Eye Signal,Jon Hopkins,best_score,77.0
clip_195,Dreams Tonite,Alvvays,Antisocialites,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/26/73/fd/2673fdaa-6bfe-54e3-c0dd-884afb19bce0/mzaf_11273602793506297863.plus.aac.p.m4a,1651326697,medium,positive,relaxed,Dreams Tonite,Alvvays,best_score,102.0
clip_196,Show Me How,Men I Trust,Show Me How - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/c9/0a/46/c90a464f-379e-8f7a-a212-e22823ac9122/mzaf_8128269148088916110.plus.aac.p.m4a,1719975688,low,positive,relaxed,Show Me How,Men I Trust,best_score,102.0
clip_198,Silk Chiffon (feat. Phoebe Bridgers),MUNA,MUNA,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/de/dc/a2/dedca226-5c2c-7767-6d14-a1fc0b133d65/mzaf_3625606279159258339.plus.aac.p.m4a,1611606408,high,positive,happy,Silk Chiffon,MUNA,best_score,77.0
clip_200,Killshot,Magdalena Bay,A Little Rhythm and a Wicked Feeling,Indie Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/14/72/be/1472bef9-0d79-391e-75cc-0fad54cb7ef2/mzaf_17513573749968270352.plus.aac.p.m4a,1499440465,medium,negative,tense,Killshot,Magdalena Bay,best_score,102.0
clip_201,So Hot You're Hurting My Feelings,Caroline Polachek,Pang,Indie Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/7d/50/63/7d50630e-3403-c6be-2f88-9070487841e1/mzaf_16554078699519463994.plus.aac.p.m4a,1482422205,high,positive,happy,So Hot You're Hurting My Feelings,Caroline Polachek,best_score,102.0
clip_202,Only Acting,Kero Kero Bonito,Only Acting - Single,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d4/22/84/d42284f3-f4da-9672-0061-1562f3f0e096/mzaf_4475973960751118960.plus.aac.p.m4a,1651294284,high,negative,tense,Only Acting,Kero Kero Bonito,best_score,102.0
clip_203,Your Best American Girl,Mitski,Puberty 2,Indie Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/42/d6/de42d695-47a8-96ca-a0b9-5907630fa487/mzaf_6468437677024902389.plus.aac.p.m4a,1087128509,medium,negative,sad,Your Best American Girl,Mitski,best_score,102.0
clip_204,Saw You In A Dream,The Japanese House,Saw You In a Dream - EP,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/26/de/dc/26dedcdd-f9cf-ef19-4db1-726fe7459b19/mzaf_17486703770070766609.plus.aac.p.m4a,1440889384,low,negative,sad,Saw You in a Dream,The Japanese House,best_score,102.0
clip_205,Ceremony,New Order,Substance,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/49/ae/99/49ae9942-efc2-66c9-68d2-b2ba12ae899f/mzaf_3119884863508531048.plus.aac.p.m4a,1530256507,medium,negative,tense,Ceremony,New Order,best_score,102.0
clip_206,Life's What You Make It,Talk Talk,The Very Best Of,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/e5/b4/dd/e5b4dd39-770a-c734-a977-eee1f9e2d1c2/mzaf_8282834802859384830.plus.aac.p.m4a,696670535,medium,positive,excited,Life's What You Make It,Talk Talk,best_score,102.0
clip_207,Love My Way,The Psychedelic Furs,Forever Now (2002 Bonus Tracks Edition),New Wave,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/b4/f9/42b4f9dd-938f-c86e-e413-953b5bdc003a/mzaf_1389995137883184358.plus.aac.p.m4a,211438542,medium,positive,happy,Love My Way,The Psychedelic Furs,best_score,102.0
clip_208,A Forest,The Cure,Seventeen Seconds (Deluxe Edition),Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/bc/f3/ed/bcf3eda8-4426-1528-f411-5dfe06bfb4d8/mzaf_16155767371106033934.plus.aac.p.m4a,65619482,medium,negative,tense,A Forest,The Cure,best_score,102.0
clip_210,The Killing Moon,Echo & The Bunnymen,Songs to Learn and Sing,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/be/ea/05/beea05d3-da20-5856-5552-bebb1d7c1f4c/mzaf_18275892302936094611.plus.aac.p.m4a,31740178,medium,negative,tense,The Killing Moon,Echo & the Bunnymen,best_score,102.0
clip_213,Flying Whales,GOJIRA,From Mars to Sirius,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/be/a4/0a/bea40a20-1b1b-0935-66e2-d0d80f51d33c/mzaf_17143022508128274714.plus.aac.p.m4a,213374170,high,negative,tense,Flying Whales,Gojira,best_score,102.0
clip_215,Ghost of Perdition,Opeth,Ghost Reveries,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7b/9e/09/7b9e09aa-bbe0-feb5-8329-936a3dffe10f/mzaf_15353729448908600362.plus.aac.p.m4a,214473109,high,negative,tense,Ghost of Perdition,Opeth,best_score,102.0
clip_217,Bleed,Meshuggah,ObZen,Death Metal/Black Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/8b/9b/03/8b9b0375-9ebd-fc84-1de6-7f1773bf13ea/mzaf_5174655997735554572.plus.aac.p.m4a,1882049242,high,negative,tense,Bleed,Meshuggah,best_score,102.0
clip_219,Digital Bath,Deftones,White Pony,Hard Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/36/ca/8e/36ca8e58-ebf6-caa9-1057-d8fe564cac78/mzaf_10188594626065058778.plus.aac.p.m4a,1099848723,medium,negative,tense,Digital Bath,Deftones,best_score,102.0
clip_221,Selkies: The Endless Obsession,Between the Buried and Me,The Best of Between the Buried and Me,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6c/6b/f5/6c6bf5e5-b59c-3eaa-3359-d54d28f4ebb6/mzaf_3808798627322304759.plus.aac.p.m4a,1442255887,high,negative,tense,Selkies: The Endless Obsession,Between the Buried and Me,best_score,102.0
clip_222,Marigold,Periphery,Periphery III: Select Difficulty,Metal,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d7/1b/43/d71b430b-eb8a-2f34-d62e-21dbcaf9b74a/mzaf_16823494627330790016.plus.aac.p.m4a,1639115794,high,negative,tense,Marigold,Periphery,best_score,102.0
clip_223,Hasta la Raíz,Natalia Lafourcade,Hasta la Raíz (Edición Especial),Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/98/60/3b98602d-c7c7-f329-2091-7cef30c68152/mzaf_3346254391508663693.plus.aac.p.m4a,1055384375,medium,positive,happy,Hasta la Raiz,Natalia Lafourcade,best_score,58.667
clip_226,Eres,Café Tacvba,Cuatro Caminos,Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/65/c2/b0/65c2b09c-503b-f4f3-07dd-e4c6434d6611/mzaf_6737834753047942667.plus.aac.p.m4a,1444184596,medium,positive,happy,Eres,Cafe Tacvba,best_score,79.5
clip_227,Vámonos a Marte,Kevin Kaarl,Hasta el Fin Del Mundo,Folk,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/87/fd/78/87fd7825-be82-6a02-db2f-c06f2d474e91/mzaf_4436585877695415270.plus.aac.p.m4a,1862621557,low,negative,sad,Vamonos a Marte,Kevin Kaarl,best_score,58.667
clip_229,Pa’ Dónde Se Fue,Mon Laferte,La Trenza,Rock y Alternativo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2c/78/04/2c780409-8cf3-57b2-feaa-4959297675c4/mzaf_3795848920905232974.plus.aac.p.m4a,1440880827,medium,negative,sad,Pa' Donde Se Fue,Mon Laferte,best_score,60.75
clip_231,En El 2000,Natalia Lafourcade,Natalia Lafourcade,Pop Latino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5d/4c/20/5d4c205b-46b1-658a-398e-490461f7a2a1/mzaf_14877586632641737229.plus.aac.p.m4a,373992070,high,positive,happy,En el 2000,Natalia Lafourcade,best_score,102.0
clip_232,Tuyo,Rodrigo Amarante,Narcos (A Netflix Original Series Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/dd/8e/05dd8e41-6438-bf29-32bb-597ea82aff67/mzaf_12380721683915158506.plus.aac.p.m4a,1030422720,low,positive,relaxed,Tuyo,Rodrigo Amarante,best_score,102.0
clip_234,Your Hand In Mine,Explosions In the Sky,The Earth Is Not a Cold Dead Place,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/93/11/0c/93110cd7-91d9-85fc-52fb-07357b1aef7b/mzaf_1502388509077194502.plus.aac.p.m4a,318951791,medium,positive,relaxed,Your Hand in Mine,Explosions in the Sky,best_score,102.0
clip_235,Turtles All the Way Down,Sturgill Simpson,Metamodern Sounds in Country Music,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3d/47/0f/3d470f6f-c14f-6cdc-43ab-5f728a08fe35/mzaf_6174196594959285465.plus.aac.p.m4a,1887707092,medium,positive,relaxed,Turtles All the Way Down,Sturgill Simpson,best_score,102.0
clip_240,Roads,Portishead,Dummy,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/d1/b8/53d1b804-aba5-68ed-4fb5-ce9514b970c8/mzaf_1949279649016114866.plus.aac.p.m4a,1440653203,low,negative,sad,Roads,Portishead,best_score,102.0
