timestamp,user_id,session_id,clip_id,trial_index,phase,hr,eda,source,raw_line
2026-05-26T15:58:42.725,jtest2,self_20260526_134855,clip_005,4,listen,73.669,1.3021,mock,
2026-05-26T15:58:42.944,jtest2,self_20260526_134855,clip_005,4,listen,73.687,1.2845,mock,
2026-05-26T15:58:43.166,jtest2,self_20260526_134855,clip_005,4,listen,74.19,1.2679,mock,
2026-05-26T15:58:43.383,jtest2,self_20260526_134855,clip_005,4,listen,73.752,1.3005,mock,
2026-05-26T15:58:43.604,jtest2,self_20260526_134855,clip_005,4,listen,74.734,1.2931,mock,
2026-05-26T15:58:43.827,jtest2,self_20260526_134855,clip_005,4,listen,74.535,1.3039,mock,
2026-05-26T15:58:44.049,jtest2,self_20260526_134855,clip_005,4,listen,74.963,1.2869,mock,
2026-05-26T15:58:44.271,jtest2,self_20260526_134855,clip_005,4,listen,74.952,1.2843,mock,
2026-05-26T15:58:44.497,jtest2,self_20260526_134855,clip_005,4,listen,72.857,1.3013,mock,
2026-05-26T15:58:44.722,jtest2,self_20260526_134855,clip_005,4,listen,74.18,1.3268,mock,
2026-05-26T15:58:44.943,jtest2,self_20260526_134855,clip_005,4,listen,75.409,1.2986,mock,
2026-05-26T15:58:45.166,jtest2,self_20260526_134855,clip_005,4,listen,75.655,1.305,mock,
2026-05-26T15:58:45.391,jtest2,self_20260526_134855,clip_005,4,listen,75.114,1.3187,mock,
2026-05-26T15:58:45.615,jtest2,self_20260526_134855,clip_005,4,listen,75.36,1.3384,mock,
2026-05-26T15:58:45.837,jtest2,self_20260526_134855,clip_005,4,listen,75.825,1.3342,mock,
2026-05-26T15:58:46.059,jtest2,self_20260526_134855,clip_005,4,listen,75.925,1.339,mock,
2026-05-26T15:58:46.281,jtest2,self_20260526_134855,clip_005,4,listen,75.116,1.3238,mock,
2026-05-26T15:58:46.500,jtest2,self_20260526_134855,clip_005,4,listen,75.303,1.3447,mock,
2026-05-26T15:58:46.720,jtest2,self_20260526_134855,clip_005,4,listen,75.527,1.3748,mock,
2026-05-26T15:58:46.943,jtest2,self_20260526_134855,clip_005,4,listen,75.193,1.3257,mock,
2026-05-26T15:58:47.167,jtest2,self_20260526_134855,clip_005,4,listen,76.361,1.366,mock,
2026-05-26T15:58:47.391,jtest2,self_20260526_134855,clip_005,4,listen,76.225,1.3595,mock,
2026-05-26T15:58:47.617,jtest2,self_20260526_134855,clip_005,4,listen,76.911,1.3478,mock,
2026-05-26T15:58:47.837,jtest2,self_20260526_134855,clip_005,4,listen,74.95,1.3433,mock,
2026-05-26T15:58:48.057,jtest2,self_20260526_134855,clip_005,4,listen,76.638,1.3316,mock,
2026-05-26T15:58:48.281,jtest2,self_20260526_134855,clip_005,4,listen,76.012,1.3589,mock,
2026-05-26T15:58:48.501,jtest2,self_20260526_134855,clip_005,4,listen,75.777,1.3677,mock,
2026-05-26T15:58:48.726,jtest2,self_20260526_134855,clip_005,4,listen,76.406,1.3934,mock,
2026-05-26T15:58:48.950,jtest2,self_20260526_134855,clip_005,4,listen,76.427,1.351,mock,
2026-05-26T15:58:49.171,jtest2,self_20260526_134855,clip_005,4,listen,75.586,1.3491,mock,
2026-05-26T15:58:49.398,jtest2,self_20260526_134855,clip_005,4,listen,76.623,1.3545,mock,
2026-05-26T15:58:49.649,jtest2,self_20260526_134855,clip_005,4,listen,75.873,1.3756,mock,
2026-05-26T15:58:49.870,jtest2,self_20260526_134855,clip_005,4,listen,75.377,1.361,mock,
2026-05-26T15:58:50.094,jtest2,self_20260526_134855,clip_005,4,listen,74.548,1.3502,mock,
2026-05-26T15:58:50.321,jtest2,self_20260526_134855,clip_005,4,listen,75.384,1.3736,mock,
2026-05-26T15:58:50.547,jtest2,self_20260526_134855,clip_005,4,listen,76.554,1.3678,mock,
2026-05-26T15:58:50.779,jtest2,self_20260526_134855,clip_005,4,listen,75.829,1.3712,mock,
2026-05-26T15:58:51.003,jtest2,self_20260526_134855,clip_005,4,listen,76.329,1.3826,mock,
2026-05-26T15:58:51.230,jtest2,self_20260526_134855,clip_005,4,listen,75.675,1.3544,mock,
2026-05-26T15:58:51.452,jtest2,self_20260526_134855,clip_005,4,listen,76.025,1.3756,mock,
2026-05-26T15:58:51.675,jtest2,self_20260526_134855,clip_005,4,listen,76.154,1.3695,mock,
2026-05-26T15:58:51.899,jtest2,self_20260526_134855,clip_005,4,listen,76.557,1.3646,mock,
2026-05-26T15:58:52.125,jtest2,self_20260526_134855,clip_005,4,listen,76.193,1.3716,mock,
2026-05-26T15:58:52.350,jtest2,self_20260526_134855,clip_005,4,listen,74.599,1.3527,mock,
2026-05-26T15:58:52.575,jtest2,self_20260526_134855,clip_005,4,listen,74.731,1.3906,mock,
2026-05-26T15:58:52.800,jtest2,self_20260526_134855,clip_005,4,listen,75.278,1.3791,mock,
2026-05-26T15:58:53.036,jtest2,self_20260526_134855,clip_005,4,listen,72.901,1.3788,mock,
2026-05-26T15:58:53.259,jtest2,self_20260526_134855,clip_005,4,listen,74.814,1.3592,mock,
2026-05-26T15:58:53.486,jtest2,self_20260526_134855,clip_005,4,listen,73.839,1.3665,mock,
2026-05-26T15:58:53.710,jtest2,self_20260526_134855,clip_005,4,listen,75.336,1.3497,mock,
2026-05-26T15:58:53.938,jtest2,self_20260526_134855,clip_005,4,listen,73.672,1.3849,mock,
2026-05-26T15:58:54.166,jtest2,self_20260526_134855,clip_005,4,listen,73.499,1.3578,mock,
2026-05-26T15:58:54.394,jtest2,self_20260526_134855,clip_005,4,listen,73.715,1.3433,mock,
2026-05-26T15:58:54.614,jtest2,self_20260526_134855,clip_005,4,listen,73.639,1.3423,mock,
2026-05-26T15:58:54.833,jtest2,self_20260526_134855,clip_005,4,listen,73.94,1.359,mock,
2026-05-26T15:58:55.057,jtest2,self_20260526_134855,clip_005,4,listen,74.749,1.3615,mock,
2026-05-26T15:58:55.281,jtest2,self_20260526_134855,clip_005,4,listen,73.934,1.3359,mock,
2026-05-26T15:58:55.503,jtest2,self_20260526_134855,clip_005,4,listen,72.719,1.3585,mock,
2026-05-26T15:58:55.726,jtest2,self_20260526_134855,clip_005,4,listen,73.851,1.3264,mock,
2026-05-26T15:58:55.950,jtest2,self_20260526_134855,clip_005,4,listen,73.145,1.3584,mock,
2026-05-26T15:58:56.174,jtest2,self_20260526_134855,clip_005,4,listen,73.346,1.358,mock,
2026-05-26T15:58:56.397,jtest2,self_20260526_134855,clip_005,4,listen,72.132,1.3373,mock,
2026-05-26T15:58:56.620,jtest2,self_20260526_134855,clip_005,4,listen,71.043,1.3456,mock,
2026-05-26T15:58:56.849,jtest2,self_20260526_134855,clip_005,4,listen,71.599,1.3705,mock,
2026-05-26T15:58:57.067,jtest2,self_20260526_134855,clip_005,4,listen,71.132,1.3425,mock,
2026-05-26T15:58:57.286,jtest2,self_20260526_134855,clip_005,4,listen,70.288,1.3291,mock,
2026-05-26T15:58:57.508,jtest2,self_20260526_134855,clip_005,4,listen,71.394,1.3447,mock,
2026-05-26T15:58:57.729,jtest2,self_20260526_134855,clip_005,4,listen,72.052,1.3288,mock,
2026-05-26T15:58:57.952,jtest2,self_20260526_134855,clip_005,4,listen,70.084,1.3335,mock,
2026-05-26T15:58:58.175,jtest2,self_20260526_134855,clip_005,4,listen,71.059,1.331,mock,
2026-05-26T15:58:58.399,jtest2,self_20260526_134855,clip_005,4,listen,70.039,1.3376,mock,
2026-05-26T15:58:58.621,jtest2,self_20260526_134855,clip_005,4,listen,70.426,1.3279,mock,
2026-05-26T15:58:58.844,jtest2,self_20260526_134855,clip_005,4,listen,71.096,1.3234,mock,
2026-05-26T15:58:59.067,jtest2,self_20260526_134855,clip_005,4,listen,70.247,1.3433,mock,
2026-05-26T15:58:59.289,jtest2,self_20260526_134855,clip_005,4,listen,70.064,1.3032,mock,
2026-05-26T15:58:59.508,jtest2,self_20260526_134855,clip_005,4,listen,69.825,1.3266,mock,
2026-05-26T15:58:59.730,jtest2,self_20260526_134855,clip_005,4,listen,69.685,1.3087,mock,
2026-05-26T15:58:59.950,jtest2,self_20260526_134855,clip_005,4,listen,70.3,1.2898,mock,
2026-05-26T15:59:00.174,jtest2,self_20260526_134855,clip_005,4,listen,68.119,1.2984,mock,
2026-05-26T15:59:00.397,jtest2,self_20260526_134855,clip_005,4,listen,69.358,1.2812,mock,
2026-05-26T15:59:00.621,jtest2,self_20260526_134855,clip_005,4,listen,69.682,1.2958,mock,
2026-05-26T15:59:00.841,jtest2,self_20260526_134855,clip_005,4,listen,68.259,1.2909,mock,
2026-05-26T15:59:01.067,jtest2,self_20260526_134855,clip_005,4,listen,68.704,1.2571,mock,
2026-05-26T15:59:01.289,jtest2,self_20260526_134855,clip_005,4,listen,69.052,1.275,mock,
2026-05-26T15:59:01.512,jtest2,self_20260526_134855,clip_005,4,listen,68.114,1.2798,mock,
2026-05-26T15:59:01.733,jtest2,self_20260526_134855,clip_005,4,listen,68.885,1.2595,mock,
2026-05-26T15:59:01.957,jtest2,self_20260526_134855,clip_005,4,listen,68.737,1.2796,mock,
2026-05-26T15:59:02.181,jtest2,self_20260526_134855,clip_005,4,listen,67.878,1.2663,mock,
2026-05-26T15:59:02.404,jtest2,self_20260526_134855,clip_005,4,listen,68.307,1.2908,mock,
2026-05-26T15:59:02.623,jtest2,self_20260526_134855,clip_005,4,listen,66.938,1.2634,mock,
2026-05-26T15:59:02.842,jtest2,self_20260526_134855,clip_005,4,listen,67.971,1.2478,mock,
2026-05-26T15:59:03.064,jtest2,self_20260526_134855,clip_005,4,listen,69.467,1.2453,mock,
2026-05-26T15:59:03.283,jtest2,self_20260526_134855,clip_005,4,listen,69.663,1.2351,mock,
2026-05-26T15:59:03.506,jtest2,self_20260526_134855,clip_005,4,listen,68.305,1.2305,mock,
2026-05-26T15:59:03.725,jtest2,self_20260526_134855,clip_005,4,listen,67.55,1.2351,mock,
2026-05-26T15:59:03.947,jtest2,self_20260526_134855,clip_005,4,listen,67.816,1.2334,mock,
2026-05-26T15:59:04.170,jtest2,self_20260526_134855,clip_005,4,listen,66.53,1.2567,mock,
2026-05-26T15:59:04.392,jtest2,self_20260526_134855,clip_005,4,listen,67.883,1.2491,mock,
2026-05-26T15:59:04.614,jtest2,self_20260526_134855,clip_005,4,listen,67.3,1.2236,mock,
2026-05-26T15:59:04.833,jtest2,self_20260526_134855,clip_005,4,listen,70.233,1.2026,mock,
2026-05-26T15:59:05.054,jtest2,self_20260526_134855,clip_005,4,listen,66.991,1.2038,mock,
2026-05-26T15:59:05.303,jtest2,self_20260526_134855,clip_005,4,listen,68.4,1.2184,mock,
2026-05-26T15:59:05.517,jtest2,self_20260526_134855,clip_005,4,listen,69.008,1.2007,mock,
2026-05-26T15:59:05.733,jtest2,self_20260526_134855,clip_005,4,listen,67.026,1.1946,mock,
2026-05-26T15:59:05.950,jtest2,self_20260526_134855,clip_005,4,listen,69.066,1.2048,mock,
2026-05-26T15:59:06.172,jtest2,self_20260526_134855,clip_005,4,listen,66.887,1.1939,mock,
2026-05-26T15:59:06.392,jtest2,self_20260526_134855,clip_005,4,listen,69.301,1.223,mock,
2026-05-26T15:59:06.612,jtest2,self_20260526_134855,clip_005,4,listen,68.789,1.1924,mock,
2026-05-26T15:59:06.833,jtest2,self_20260526_134855,clip_005,4,listen,67.608,1.172,mock,
2026-05-26T15:59:07.053,jtest2,self_20260526_134855,clip_005,4,listen,68.595,1.189,mock,
2026-05-26T15:59:07.275,jtest2,self_20260526_134855,clip_005,4,listen,69.063,1.1712,mock,
2026-05-26T15:59:07.499,jtest2,self_20260526_134855,clip_005,4,listen,67.952,1.1637,mock,
2026-05-26T15:59:07.720,jtest2,self_20260526_134855,clip_005,4,listen,68.055,1.1821,mock,
2026-05-26T15:59:07.945,jtest2,self_20260526_134855,clip_005,4,listen,67.361,1.1645,mock,
2026-05-26T15:59:08.167,jtest2,self_20260526_134855,clip_005,4,listen,69.414,1.1896,mock,
2026-05-26T15:59:08.383,jtest2,self_20260526_134855,clip_005,4,listen,69.271,1.1791,mock,
2026-05-26T15:59:08.617,jtest2,self_20260526_134855,clip_005,4,listen,69.079,1.1502,mock,
2026-05-26T15:59:08.837,jtest2,self_20260526_134855,clip_005,4,listen,69.021,1.1818,mock,
2026-05-26T15:59:09.059,jtest2,self_20260526_134855,clip_005,4,listen,70.33,1.1637,mock,
2026-05-26T15:59:09.278,jtest2,self_20260526_134855,clip_005,4,listen,72.109,1.1536,mock,
2026-05-26T15:59:09.495,jtest2,self_20260526_134855,clip_005,4,listen,70.358,1.1565,mock,
2026-05-26T15:59:09.717,jtest2,self_20260526_134855,clip_005,4,listen,69.923,1.1845,mock,
2026-05-26T15:59:09.936,jtest2,self_20260526_134855,clip_005,4,listen,71.288,1.1268,mock,
2026-05-26T15:59:10.164,jtest2,self_20260526_134855,clip_005,4,listen,70.119,1.1522,mock,
2026-05-26T15:59:10.385,jtest2,self_20260526_134855,clip_005,4,listen,71.11,1.1237,mock,
