clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_029,Blue In Green,Miles Davis,Kind of Blue,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/af/5d/60/af5d603d-d0db-c066-3fe6-54bb2b51bdfb/mzaf_1714770531795139058.plus.aac.p.m4a,268443131,low,positive,relaxed,Blue in Green,Miles Davis,best_score,102.0
clip_028,So What,Miles Davis,Kind of Blue,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/54/e8/0a/54e80a8b-1d60-6b59-e908-6fd65c4ff783/mzaf_2469862574651846302.plus.aac.p.m4a,268443097,medium,positive,relaxed,So What,Miles Davis,best_score,102.0
clip_027,Jolene,Dolly Parton,Jolene,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/43/ef/95/43ef956b-4a1c-8ab1-a843-4ac691dc45d9/mzaf_17631698820105622615.plus.aac.p.m4a,1062400330,medium,negative,tense,Jolene,Dolly Parton,best_score,102.0
clip_026,Tennessee Whiskey,Chris Stapleton,Traveller,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e3/7e/a3/e37ea341-37f0-9dcb-4d6a-e3f0a2c1ae26/mzaf_2775390428315622059.plus.aac.p.m4a,1440827492,medium,positive,relaxed,Tennessee Whiskey,Chris Stapleton,best_score,102.0
clip_025,Feeling Good,Nina Simone,I Put a Spell On You,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d4/c0/0d/d4c00d15-ef31-ad3d-3001-35c09f0d778d/mzaf_6914791605613796270.plus.aac.p.m4a,1445668114,medium,positive,happy,Feeling Good,Nina Simone,best_score,102.0
clip_024,Take Five,Dave Brubeck,Dave Brubeck's Greatest Hits,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cc/49/99/cc4999b7-b550-cf81-af69-a4c63475fc71/mzaf_10897310118931669841.plus.aac.p.m4a,157427932,medium,positive,relaxed,Take Five,Dave Brubeck,best_score,102.0
clip_023,Rumble,"Skrillex, Fred again.. & Flowdan",Quest For Fire,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/51/e6/0d/51e60d1c-5375-530a-a434-4ff93b96fd2e/mzaf_6494976916814603599.plus.aac.p.m4a,1672155007,high,positive,excited,Rumble,Skrillex Fred again Flowdan,best_score,102.0
clip_022,Shiver,John Summit & HAYLA,Shiver - Single,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7c/ae/50/7cae5049-276e-a8e1-6798-b91817d4e027/mzaf_4675487264119833771.plus.aac.p.m4a,1760613455,high,positive,excited,Shiver,John Summit,best_score,90.0
clip_021,Where You Are,John Summit & HAYLA,Where You Are - Single,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/01/c0/ec/01c0ecc6-36cb-6a62-faf4-e2617cc2e33d/mzaf_11012603604995349193.plus.aac.p.m4a,1673828907,high,positive,excited,Where You Are,John Summit,best_score,90.0
clip_020,Delilah (pull me out of this),Fred again.. & Delilah Montagu,Actual Life 3 (January 1 - September 9 2022),Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b7/52/49/b75249d5-f30c-15bd-b6b6-2b2592a8273f/mzaf_16220054371150220513.plus.aac.p.m4a,1640463908,high,positive,excited,Delilah (pull me out of this),Fred again..,best_score,90.0
clip_019,glow,"Fred again.., Duskus, Joy Anonymous, Four Tet & Skrillex",ten days,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/14/29/3d/14293d07-1d5e-bd3c-e769-e001f9789077/mzaf_17135948763613182633.plus.aac.p.m4a,1760179178,high,positive,excited,Glow,Fred again..,best_score,90.0
clip_018,The Girl I Haven't Met,Kudasaibeats,Falling,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/cb/de/eacbde9c-f7d2-95bd-e2ba-0a1e2c5bf19b/mzaf_4090910961844771940.plus.aac.p.m4a,1326572918,low,positive,relaxed,The Girl I Haven't Met,Kudasaibeats,best_score,102.0
clip_017,Canary Forest,"Middle School, Aso & Aviino",Canary Forest - EP,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c8/93/44/c89344f6-72e7-b082-bade-4f15cfd85d8e/mzaf_14461243167407785530.plus.aac.p.m4a,1531299554,low,positive,relaxed,Canary Forest,Middle School,best_score,90.0
clip_016,Snowman,WYS,1 Am. Study Session,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/13/40/7e/13407efa-6339-95ca-43bb-10e6b4ed7d45/mzaf_14924717282078687816.plus.aac.p.m4a,1710121829,low,positive,relaxed,Snowman,WYS,best_score,102.0
clip_015,Affection,Jinsang,Life,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/27/7f/5a/277f5a90-6ca3-a8e8-931c-8dd7c1d472fd/mzaf_4569701282117560653.plus.aac.p.m4a,1860643762,low,positive,relaxed,Affection,Jinsang,best_score,102.0
clip_014,"Luv(sic.), Pt. 3 [feat. Shing02]",Nujabes,Modal Soul,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6f/37/83/6f37830f-851c-a2df-e6ba-782c47d984da/mzaf_12126373694323006508.plus.aac.p.m4a,1078914488,medium,positive,relaxed,Luv(sic) Part 3,Nujabes,best_score,60.75
clip_013,Feather (feat. Cise Starr & Akin),Nujabes,Kei Nishikori Meets Nujabes,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5e/c2/00/5ec20040-e85b-77c0-6976-571fa4aebd3c/mzaf_8009078761645376098.plus.aac.p.m4a,1078923526,medium,positive,relaxed,Feather,Nujabes,best_score,77.0
clip_012,Breathe Me,Sia,Colour the Small One (Bonus Track Version),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/31/8a/cb/318acbb2-3fd1-3456-8b75-259ade2897c2/mzaf_4431027103322451782.plus.aac.p.m4a,714521368,low,negative,sad,Breathe Me,Sia,best_score,102.0
clip_011,Levitating,Dua Lipa,Future Nostalgia,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/59/dc/4d/59dc4dda-93ff-8f1c-c536-f005f6ea6af5/mzaf_3066686759813252385.plus.aac.p.m4a,1538003843,high,positive,excited,Levitating,Dua Lipa,best_score,102.0
clip_010,Mad World,Gary Jules,Mad World - Single,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6f/7f/a7/6f7fa78d-d8fb-a76f-412c-651134f97202/mzaf_18374472166815870347.plus.aac.p.m4a,1829564210,low,negative,sad,Mad World,Gary Jules,best_score,102.0
clip_009,Lose Yourself,Eminem,8 Mile (Music from and Inspired By the Motion Picture),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/62/0a/a5/620aa56f-189e-708a-80f0-cebdada3872e/mzaf_7131619873177773332.plus.aac.p.m4a,1440903439,high,positive,excited,Lose Yourself,Eminem,best_score,100.0
clip_008,Clair de Lune,Claude Debussy,Clair de Lune - Single,Instrumental,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c3/68/35/c36835b6-9cb3-a20a-088b-6c7d39e39636/mzaf_484141242926915999.plus.aac.p.m4a,444967148,low,positive,relaxed,Clair de lune,Claude Debussy,best_score,102.0
clip_007,Here Comes the Sun,The Beatles,Abbey Road (Remastered),Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e7/bf/a0/e7bfa041-6e35-be4e-276e-df489781b5d4/mzaf_1668350712755343495.plus.aac.p.m4a,1441164589,medium,positive,happy,Here Comes The Sun,The Beatles,best_score,102.0
clip_006,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c3/87/1f/c3871f7e-3260-d615-1c66-5fdca2c3a48f/mzaf_10721331211699880949.plus.aac.p.m4a,1450695739,medium,negative,tense,bad guy,Billie Eilish,best_score,102.0
clip_005,Weightless,Marconi Union,"The Ambient Zone Just Music Cafe, Vol. 4",Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/95/84/05/95840512-b41d-68e4-e7ff-c8987c9bcceb/mzaf_8934420937865408216.plus.aac.p.m4a,571977598,low,positive,relaxed,Weightless,Marconi Union,best_score,102.0
clip_004,Blinding Lights,The Weeknd,Blinding Lights - Single,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/17/b4/8f/17b48f9a-0b93-6bb8-fe1d-3a16623c2cfb/mzaf_9560252727299052414.plus.aac.p.m4a,1488408568,high,positive,excited,Blinding Lights,The Weeknd,best_score,102.0
clip_003,Someone Like You,Adele,21,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ef/18/7b/ef187b7d-f487-e935-4ca1-af5748313710/mzaf_8455263230305249048.plus.aac.p.m4a,1544491998,low,negative,sad,Someone Like You,Adele,best_score,102.0
clip_002,Mr. Brightside,The Killers,Direct Hits,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/95/6e/b3956e14-35f0-937e-afb0-72774d3f613f/mzaf_8359343604382181711.plus.aac.p.m4a,1440891171,high,positive,excited,Mr. Brightside,The Killers,best_score,102.0
clip_001,Good Days,SZA,SOS,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/9b/32/fe/9b32fec3-fbfb-db0f-3dcf-bb089d412f23/mzaf_15200324731067771849.plus.aac.p.m4a,1658650802,medium,positive,relaxed,Good Days,SZA,best_score,100.0
