clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_062,Shook Ones (Pt.2),Mobb Deep,Life of the Infamous - The Best of Mobb Deep,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/9b/67/cf9b67ca-cca7-7972-1481-c8babf832ede/mzaf_2283080942320927521.plus.aac.p.m4a,200588178,high,negative,tense,Shook Ones Pt. II,Mobb Deep,best_score,60.75
clip_061,Doo Wop (That Thing),Lauryn Hill,The Miseducation of Lauryn Hill,R&B/Soul,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d9/2c/70/d92c708f-1a4a-d022-e188-a75ecd762b75/mzaf_926740419110213225.plus.aac.p.m4a,1276760748,medium,positive,happy,Doo Wop That Thing,Lauryn Hill,best_score,102.0
clip_060,God's Plan,Drake,Scorpion,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/da/7d/f1/da7df14b-8ee6-5020-d850-ccc0381eb141/mzaf_5511967710095380808.plus.aac.p.m4a,1406109863,medium,positive,happy,God's Plan,Drake,best_score,100.0
clip_059,In da Club,50 Cent,Get Rich or Die Tryin' (Bonus Track Version),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/89/7e/15897ea5-b0a0-4c1f-3f64-559533df42b1/mzaf_10604019280667552271.plus.aac.p.m4a,1440907550,high,positive,excited,In Da Club,50 Cent,best_score,100.0
clip_058,Ms. Jackson (Radio Mix),Outkast,Big Boi & Dre Present... OutKast,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/23/45/55/23455539-43ad-4dd9-fe29-90f7679ce91c/mzaf_13420063406834686541.plus.aac.p.m4a,1536682928,medium,negative,sad,Ms. Jackson,Outkast,best_score,75.0
clip_057,Alright,Kendrick Lamar,To Pimp a Butterfly,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/45/26/fa/4526fa9f-f70d-abc6-25bf-1594b9dfdb13/mzaf_14854083311939736968.plus.aac.p.m4a,1440871886,high,positive,excited,Alright,Kendrick Lamar,best_score,100.0
clip_056,"Nuthin’ But a ""G"" Thang",Dr. Dre & Snoop Dogg,The Very Best of Death Row,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d6/b5/44/d6b5444e-a736-25e0-1ab8-b7b84c06aa97/mzaf_959189292152238851.plus.aac.p.m4a,1683195629,medium,positive,relaxed,Nuthin But A G Thang,Dr. Dre,best_score,88.0
clip_055,C.R.E.A.M. (Cash Rules Everything Around Me) [Radio Edit],Wu-Tang Clan,C.R.E.A.M. (Cash Rules Everything Around Me) - EP,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ab/55/e4/ab55e45e-57e7-14a5-fc8a-328db6902615/mzaf_13093576392304646646.plus.aac.p.m4a,1439215037,medium,negative,tense,C.R.E.A.M.,Wu-Tang Clan,best_score,77.0
clip_054,Juicy,The Notorious B.I.G.,Greatest Hits,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3e/25/56/3e255676-35ba-c094-aca0-2d97d2166c7d/mzaf_13811345509483883529.plus.aac.p.m4a,217613305,medium,positive,happy,Juicy,The Notorious B.I.G.,best_score,100.0
clip_053,HUMBLE.,Kendrick Lamar,DAMN.,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/30/3f/27/303f27c8-1997-8c57-66b3-b67e7c720779/mzaf_5598476068977070849.plus.aac.p.m4a,1440882165,high,negative,tense,HUMBLE.,Kendrick Lamar,best_score,100.0
clip_052,SICKO MODE,Travis Scott,ASTROWORLD,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/85/49/e2/8549e207-7ecf-21a9-7b2f-b414175c6a74/mzaf_10189975321658500285.plus.aac.p.m4a,1421658123,high,positive,excited,Sicko Mode,Travis Scott,best_score,100.0
clip_051,Requiem - Lacrimosa,"Gustav Kuhn, Orchester der Tiroler Festspiele, Hiroko Kouda, Monika Waeckerle, Patrizio Saudelli, Xiaoliang Li, Inntal Chor & Chorvereinigung Erl",Classical Music Essentials - Best of Orchestral and Piano Classics,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/47/d2/a8/47d2a849-c17c-3449-5c80-205770a3bbbe/mzaf_3909650099009491497.plus.aac.p.m4a,1510789223,high,negative,sad,Requiem Lacrimosa,Mozart,best_score,72.0
clip_050,The Blue Danube,Eugene Ormandy & The Philadelphia Orchestra,Blue Danube: Strauss Waltzes,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ac/e8/f3/ace8f364-6021-53ed-f061-00c578f29d90/mzaf_4076236640175401415.plus.aac.p.m4a,269412836,medium,positive,happy,The Blue Danube,Johann Strauss II,best_score,72.0
clip_049,"Nocturne Op.9, No.2",Frédéric Chopin,Gabriel's Inferno (Original Motion Picture Soundtrack),Soundtrack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/70/e2/14/70e2147c-b8f5-4425-0d3b-1a0700160f78/mzaf_5000220245084272910.plus.aac.p.m4a,1540131832,low,positive,relaxed,Nocturne Op. 9 No. 2,Frederic Chopin,best_score,79.5
clip_048,Ride of the Valkyries,Richard Wagner,Classical Lines,Instrumental,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b1/9c/5a/b19c5a55-58ce-7fd6-478b-9442f264a620/mzaf_299010490123583463.plus.aac.p.m4a,1500977773,high,negative,tense,Ride of the Valkyries,Richard Wagner,best_score,102.0
clip_047,Swan Lake,ASMR,ASMR Meditation White Noise + Swan Lake Tchaikovsky healing Music,New Age,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/1e/61/fe/1e61fea2-3623-8b8f-7ea2-96e19801eb6c/mzaf_4401320053676719270.plus.aac.p.m4a,1597721194,medium,negative,tense,Swan Lake,Tchaikovsky,best_score,72.0
clip_046,Gymnopedie No.1,Erik Satie,Gymnopedie No.1 - Single,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fe/6e/cb/fe6ecb1e-22f2-423b-f4c4-9a13877977fb/mzaf_10663462282757651821.plus.aac.p.m4a,847718927,low,positive,relaxed,Gymnopedie No. 1,Erik Satie,best_score,102.0
clip_045,Adagio for Strings,"Samuel Barber, Xavier Pardo Sabartés & Jove Simfònica Orpheus",Adagio for Strings - Single,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f2/79/d9/f279d9af-c458-efe4-b5ff-962aade7f85b/mzaf_14417391751930089807.plus.aac.p.m4a,1772934479,low,negative,sad,Adagio for Strings,Samuel Barber,best_score,90.0
clip_044,Seasons (Spring): I. Allegro,Jonathan Carney & Royal Philharmonic Orchestra,Vivaldi: The Four Seasons - Bach: Brandenburg Concerto No. 3,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/02/9f/55/029f5545-d06a-2be9-c094-b546b10fcf3b/mzaf_12107630082563112319.plus.aac.p.m4a,201439676,high,positive,happy,The Four Seasons Spring,Vivaldi,best_score,24.5
clip_043,Moonlight Sonata,London Philharmonic Orchestra,With Love... From Beethoven,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/52/a4/c4/52a4c4ab-c8ff-edc2-1d9e-6d6207e3df36/mzaf_10898931435537392814.plus.aac.p.m4a,415535337,low,negative,sad,Moonlight Sonata,Beethoven,best_score,72.0
clip_042,Symphony No.5 (Beethoven),CJ MAR & Ludwig van Beethoven,Symphony No.5 (Beethoven) - Single,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/76/ca/ce/76caceef-cb5b-eac7-bd9b-31eb1a089ae4/mzaf_1995967598466797614.plus.aac.p.m4a,1723638258,high,negative,tense,Symphony No. 5,Beethoven,best_score,65.0
clip_041,Eine Kleine Nachtmusik,Felix Pando,Mozart for Babies,Children's Music,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7c/c3/d4/7cc3d4e2-b2b8-2918-f830-df19e22ce369/mzaf_8420718696775812519.plus.aac.p.m4a,219337059,medium,positive,happy,Eine kleine Nachtmusik,Mozart,best_score,72.0
