clip_id,track_name,artist,album,genre,preview_url,track_id,intended_arousal,intended_valence,intended_mood,song_query,artist_query,selection_method,match_score
clip_190,Archangel,Burial,Untrue,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/ef/6e/fa/ef6efa09-ae7e-aec6-2eb2-6bd11b22703c/mzaf_18137613516381741140.plus.aac.p.m4a,893175788,medium,negative,tense,Archangel,Burial,best_score,102.0
clip_189,So U Kno,Overmono,So U Kno - Single,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/aa/36/d6/aa36d65f-64ee-d29d-a4af-06b64df538d8/mzaf_1070248895046633374.plus.aac.p.m4a,1658771254,high,positive,excited,So U Kno,Overmono,best_score,102.0
clip_188,Epoch,Tycho,Epoch,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/33/95/76/3395767c-5deb-be0d-1b4e-d5a63ba241cf/mzaf_6003793290416452509.plus.aac.p.m4a,1154578329,medium,positive,relaxed,Epoch,Tycho,best_score,102.0
clip_187,Kusanagi,ODESZA,In Return,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/09/ff/df09ff63-963e-d0b2-ed2e-7d3ecca428a0/mzaf_2449223300455018209.plus.aac.p.m4a,897564302,low,positive,relaxed,Kusanagi,ODESZA,best_score,102.0
clip_186,Atlas,Lane 8,Little by Little,Dance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/63/51/01635120-c956-6906-54c0-0866f8913689/mzaf_15334282776476339653.plus.aac.p.m4a,1495406711,medium,positive,relaxed,Atlas,Lane 8,best_score,102.0
clip_185,Kerala,Bonobo,Migration,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/7b/50/f2/7b50f2d2-4ead-9f1c-986f-a780d26a9d12/mzaf_3026587138333977214.plus.aac.p.m4a,1169246072,medium,positive,relaxed,Kerala,Bonobo,best_score,102.0
clip_184,Glue,Bicep,Bicep,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7c/9c/f6/7c9cf6b3-424a-3cce-96c3-c192b2f6e566/mzaf_4559815962369019993.plus.aac.p.m4a,1240586502,medium,positive,relaxed,Glue,Bicep,best_score,102.0
clip_183,Emerald Rush,Jon Hopkins,Singularity,Electronic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/40/83/bc/4083bc21-409c-f413-727e-b1ee98e2c206/mzaf_12159654791038693203.plus.aac.p.m4a,1349736993,high,positive,excited,Emerald Rush,Jon Hopkins,best_score,102.0
clip_182,Rebirth Of Slick (Cool Like Dat),Digable Planets,Reachin' (A New Refutation Of Time And Space),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1d/70/8e/1d708e45-d1f3-e6e7-121c-97cd18bdee18/mzaf_14632389000309978879.plus.aac.p.m4a,725211798,medium,positive,happy,Rebirth of Slick (Cool Like Dat),Digable Planets,best_score,102.0
clip_181,Gang Signs (feat. ScHoolboy Q),Freddie Gibbs,Gang Signs (feat. ScHoolboy Q) - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9c/cd/5f/9ccd5fcd-4dc2-605a-fdba-e091594f3456/mzaf_13830450201555714616.plus.aac.p.m4a,1549548181,medium,negative,tense,Gang Signs,Freddie Gibbs,best_score,75.0
clip_180,Dance Now,JID & Kenny Mason,The Forever Story,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/67/bf/c7/67bfc7c5-e85a-963f-2eae-81b731880794/mzaf_6449064193986064268.plus.aac.p.m4a,1790783327,high,negative,tense,Dance Now,JID,best_score,88.0
clip_179,DEVASTATED,Joey Bada$$,ALL-AMERIKKKAN BADA$$,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/16/e7/12/16e71244-2f14-4f92-ff78-fb2aa08a30e4/mzaf_17395411500127318618.plus.aac.p.m4a,1504167055,high,negative,tense,DEVASTATED,Joey Bada$$,best_score,100.0
clip_178,Run The Jewels,Run The Jewels,Run The Jewels,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/22/b9/d2/22b9d20e-7a4d-dcf2-1bee-098dc3c8f0c8/mzaf_17704367826533409681.plus.aac.p.m4a,1863305830,medium,negative,sad,Run The Jewels,Run The Jewels,best_score,100.0
clip_177,Point and Kill (feat. Obongjayar),Little Simz,Sometimes I Might Be Introvert,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ba/bc/c9/babcc926-74ed-25dd-0eab-4acb46489e1a/mzaf_6229760902578443955.plus.aac.p.m4a,1561184461,high,negative,tense,Point and Kill,Little Simz,best_score,77.0
clip_176,Norf Norf,Vince Staples,Summertime '06,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/05/2a/60/052a6047-6477-5603-75da-0dee9bda158f/mzaf_6662896450146292246.plus.aac.p.m4a,1442881982,high,negative,tense,Norf Norf,Vince Staples,best_score,100.0
clip_175,All Caps,Madvillain,Madvillainy Instrumentals,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/e1/63/d3e163a7-e256-7267-1bf4-e2b86b8b90a1/mzaf_15689134880400181192.plus.aac.p.m4a,41655325,medium,negative,tense,All Caps,Madvillain,best_score,102.0
clip_174,Riot!,Earl Sweatshirt,Some Rap Songs,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/21/2a/a2/212aa263-b28e-c439-8609-13843a610fd2/mzaf_7518029529303278121.plus.aac.p.m4a,1442400732,low,negative,sad,Riot!,Earl Sweatshirt,best_score,102.0
clip_173,None Shall Pass,Aesop Rock,None Shall Pass (Bonus Edition),Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/98/9e/93/989e9370-7db4-6e9a-74dd-f84b7765c247/mzaf_12127818186791660818.plus.aac.p.m4a,1623690092,high,negative,tense,None Shall Pass,Aesop Rock,best_score,102.0
clip_172,Raydar,JID,The Forever Story,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/79/8f/ba/798fba2f-45e3-534a-3595-b80c4b13923a/mzaf_1310724192152983713.plus.aac.p.m4a,1790783325,high,negative,tense,Raydar,JID,best_score,100.0
clip_171,Walkin,Denzel Curry,Walkin - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/30/5a/f3/305af32f-198d-6a9c-ec83-6ef66c3306eb/mzaf_14036894059660830860.plus.aac.p.m4a,1856377098,medium,negative,tense,Walkin,Denzel Curry,best_score,100.0
clip_170,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",London Symphony Orchestra & Josef Krips,Beethoven: The Complete Symphony Collection,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2d/dd/1d/2ddd1d0e-6e38-88d0-786f-8d427ad40f32/mzaf_15650359682586249842.plus.aac.p.m4a,288462139,medium,negative,tense,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",Ludwig van Beethoven,best_score,72.0
clip_169,"Cello Suite No. 2 in D Minor, BWV 1008: I. Prelude",Jörg Baumann,Bach: Cello Suites,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/4d/9b/734d9b01-62f7-3a7e-4fce-843155d3d0b3/mzaf_16044508527916300524.plus.aac.p.m4a,353570089,medium,negative,tense,"Cello Suite No. 2 in D Minor, BWV 1008: I. Prelude",Johann Sebastian Bach,best_score,72.0
clip_168,"Sicilienne, Op. 78",Yo-Yo Ma & Kathryn Stott,Merci,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/be/6d/57/be6d57b6-4968-d6a4-81d7-ead0b917fefc/mzaf_15232409822569512815.plus.aac.p.m4a,1766801454,low,positive,relaxed,"Sicilienne, Op. 78",Gabriel Faure,best_score,72.0
clip_167,The Lark Ascending,Sir Andrew Davis & BBC Symphony Orchestra,40 Most Beautiful Violin Classics,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c1/31/7f/c1317f75-a59e-43f8-a471-18f0e6d70ec4/mzaf_15868063259576989728.plus.aac.p.m4a,445272551,low,positive,relaxed,The Lark Ascending,Ralph Vaughan Williams,best_score,72.0
clip_166,"Prélude in G Minor, Op. 23 No. 5",Sergei Rachmaninoff,Rachmaninov Plays Rachmaninov (The Ampico Piano Recordings),Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/5a/38/925a3897-7026-0510-83a4-5316aa0bcb37/mzaf_9903901518119841428.plus.aac.p.m4a,1440566050,high,negative,tense,"Prelude in G Minor, Op. 23 No. 5",Sergei Rachmaninoff,best_score,63.875
clip_165,Gnossienne No. 3,Kai Schumacher,Beauty In Simplicity,Minimalism,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fd/73/2c/fd732c0a-b7bf-1cb1-9cc4-408086992270/mzaf_12476698175847777609.plus.aac.p.m4a,1270113647,low,negative,sad,Gnossienne No. 3,Erik Satie,best_score,72.0
clip_164,Fantasia on a Theme by Thomas Tallis,London Philharmonic Orchestra & Sir Roger Norrington,Sleep: 111 Pieces of Classical Music for Bedtime,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c5/8f/d1/c58fd129-e781-7bf7-54be-250b583fa915/mzaf_12487767423588935555.plus.aac.p.m4a,1440839319,low,negative,sad,Fantasia on a Theme by Thomas Tallis,Ralph Vaughan Williams,best_score,72.0
clip_163,"String Quartet No. 8 in C Minor, Op. 110: II. Allegro molto",Emerson String Quartet,Shostakovich: The String Quartets,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e5/05/99/e50599f4-c23a-4034-6b05-b8bb52138325/mzaf_15632765322212059069.plus.aac.p.m4a,1452147266,high,negative,tense,"String Quartet No. 8 in C Minor, Op. 110: II. Allegro molto",Dmitri Shostakovich,best_score,72.0
clip_162,Spiegel im spiegel,Angèle Dubeau & La Pietà,Pärt: Portrait,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/64/68/52/6468526e-f789-71fc-c537-6ea4b041f40e/mzaf_10236163795184120551.plus.aac.p.m4a,356926261,low,positive,relaxed,Spiegel im Spiegel,Arvo Part,best_score,72.0
clip_161,Pavane pour une infante défunte (Arr. Linos Piano Trio),Linos Piano Trio,Ravel: In Search of Lost Dance,Classical,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cb/08/7d/cb087d0b-ad9c-2651-d12a-daf05e326ee1/mzaf_7709635850498123522.plus.aac.p.m4a,1675148375,low,negative,sad,Pavane pour une infante defunte,Maurice Ravel,best_score,32.0
